aliquot_id,sample_type
TCGA-D8-A3Z6-10A-01W-A23G-09,Blood Derived Normal
TCGA-BH-A18F-01A-11D-A129-02,Primary Tumor
TCGA-BH-A18F-01A-11D-A12B-09,Primary Tumor
TCGA-BH-A18F-01A-11D-A12E-05,Primary Tumor
TCGA-BH-A18F-01A-11D-A12A-01,Primary Tumor
TCGA-BH-A18F-01A-11W-A12S-09,Primary Tumor
TCGA-BH-A18F-01A-11R-A12C-13,Primary Tumor
TCGA-BH-A18F-01A-11R-A12D-07,Primary Tumor
TCGA-BH-A18F-11A-22W-A12S-09,Solid Tissue Normal
TCGA-BH-A18F-11A-22D-A12E-05,Solid Tissue Normal
TCGA-BH-A18F-11A-22D-A12A-01,Solid Tissue Normal
TCGA-BH-A18F-11A-22D-A12B-09,Solid Tissue Normal
TCGA-BH-A18F-11A-22D-A129-02,Solid Tissue Normal
TCGA-PL-A8LV-01A-21R-A41G-13,Primary Tumor
TCGA-PL-A8LV-01A-21R-A41B-07,Primary Tumor
TCGA-PL-A8LV-01A-21D-A41F-09,Primary Tumor
TCGA-PL-A8LV-01A-21D-A41Q-05,Primary Tumor
TCGA-PL-A8LV-01A-21D-A41E-01,Primary Tumor
TCGA-PL-A8LV-10A-01D-A41E-01,Blood Derived Normal
TCGA-PL-A8LV-10A-01D-A41F-09,Blood Derived Normal
TCGA-BH-A0HY-10A-02W-A070-08,Blood Derived Normal
TCGA-BH-A0HY-10A-02W-A071-09,Blood Derived Normal
TCGA-BH-A0HY-10A-02X-A073-09,Blood Derived Normal
TCGA-BH-A0HY-10A-02X-A072-08,Blood Derived Normal
TCGA-BH-A0HY-10A-02D-A060-02,Blood Derived Normal
TCGA-BH-A0HY-10A-02D-A059-01,Blood Derived Normal
TCGA-BH-A0HY-10A-02D-A075-09,Blood Derived Normal
TCGA-BH-A0HY-10A-02D-A074-08,Blood Derived Normal
TCGA-BH-A0HY-01A-11X-A072-08,Primary Tumor
TCGA-BH-A0HY-01A-11X-A073-09,Primary Tumor
TCGA-BH-A0HY-01A-11R-A056-07,Primary Tumor
TCGA-BH-A0HY-01A-11R-A057-13,Primary Tumor
TCGA-BH-A0HY-01A-11W-A070-08,Primary Tumor
TCGA-BH-A0HY-01A-11W-A071-09,Primary Tumor
TCGA-BH-A0HY-01A-11D-A059-01,Primary Tumor
TCGA-BH-A0HY-01A-11D-A060-02,Primary Tumor
TCGA-BH-A0HY-01A-11D-A10P-05,Primary Tumor
TCGA-BH-A0HY-01A-11D-A075-09,Primary Tumor
TCGA-BH-A0HY-01A-11D-A058-05,Primary Tumor
TCGA-BH-A0HY-01A-11D-A074-08,Primary Tumor
TCGA-AR-A0TZ-01A-12W-A097-09,Primary Tumor
TCGA-AR-A0TZ-01A-12X-A098-09,Primary Tumor
TCGA-AR-A0TZ-01A-12D-A099-09,Primary Tumor
TCGA-AR-A0TZ-01A-12D-A087-01,Primary Tumor
TCGA-AR-A0TZ-01A-12D-A086-02,Primary Tumor
TCGA-AR-A0TZ-01A-12D-A10P-05,Primary Tumor
TCGA-AR-A0TZ-01A-12D-A088-05,Primary Tumor
TCGA-AR-A0TZ-01A-12R-A084-07,Primary Tumor
TCGA-AR-A0TZ-01A-12R-A085-13,Primary Tumor
TCGA-AR-A0TZ-10A-01X-A098-09,Blood Derived Normal
TCGA-AR-A0TZ-10A-01D-A087-01,Blood Derived Normal
TCGA-AR-A0TZ-10A-01D-A099-09,Blood Derived Normal
TCGA-AR-A0TZ-10A-01D-A086-02,Blood Derived Normal
TCGA-AR-A0TZ-10A-01W-A097-09,Blood Derived Normal
TCGA-AR-A0U3-01A-11X-A10H-09,Primary Tumor
TCGA-AR-A0U3-01A-11R-A109-07,Primary Tumor
TCGA-AR-A0U3-01A-11R-A108-13,Primary Tumor
TCGA-AR-A0U3-01A-11D-A10G-09,Primary Tumor
TCGA-AR-A0U3-01A-11D-A10A-05,Primary Tumor
TCGA-AR-A0U3-01A-11D-A106-02,Primary Tumor
TCGA-AR-A0U3-01A-11D-A107-01,Primary Tumor
TCGA-AR-A0U3-10A-01D-A10G-09,Blood Derived Normal
TCGA-AR-A0U3-10A-01D-A107-01,Blood Derived Normal
TCGA-AR-A0U3-10A-01D-A106-02,Blood Derived Normal
TCGA-AR-A0U3-10A-01X-A10H-09,Blood Derived Normal
TCGA-AC-A2FM-01A-11R-A19V-13,Primary Tumor
TCGA-AC-A2FM-01A-11W-A216-09,Primary Tumor
TCGA-AC-A2FM-01A-11D-A19X-01,Primary Tumor
TCGA-AC-A2FM-01A-11R-A19W-07,Primary Tumor
TCGA-AC-A2FM-01A-11D-A19Z-05,Primary Tumor
TCGA-AC-A2FM-01A-11D-A19Y-09,Primary Tumor
TCGA-AC-A2FM-11B-32D-A19Z-05,Solid Tissue Normal
TCGA-AC-A2FM-11B-32D-A19X-01,Solid Tissue Normal
TCGA-AC-A2FM-11B-32R-A19V-13,Solid Tissue Normal
TCGA-AC-A2FM-11B-32D-A19Y-09,Solid Tissue Normal
TCGA-AC-A2FM-11B-32R-A19W-07,Solid Tissue Normal
TCGA-AC-A2FM-11B-32W-A216-09,Solid Tissue Normal
TCGA-EW-A1P8-01A-11R-A143-13,Primary Tumor
TCGA-EW-A1P8-01A-11D-A141-01,Primary Tumor
TCGA-EW-A1P8-01A-11W-A187-09,Primary Tumor
TCGA-EW-A1P8-01A-11R-A144-07,Primary Tumor
TCGA-EW-A1P8-01A-11D-A145-05,Primary Tumor
TCGA-EW-A1P8-01A-11D-A140-02,Primary Tumor
TCGA-EW-A1P8-01A-11D-A142-09,Primary Tumor
TCGA-EW-A1P8-10A-01D-A142-09,Blood Derived Normal
TCGA-EW-A1P8-10A-01D-A141-01,Blood Derived Normal
TCGA-EW-A1P8-10A-01W-A187-09,Blood Derived Normal
TCGA-EW-A1P8-10A-01D-A140-02,Blood Derived Normal
TCGA-EW-A1P8-10A-01D-A314-09,Blood Derived Normal
TCGA-D8-A1Y1-01A-21W-A16I-09,Primary Tumor
TCGA-D8-A1Y1-01A-21D-A14K-09,Primary Tumor
TCGA-D8-A1Y1-01A-21R-A14M-07,Primary Tumor
TCGA-D8-A1Y1-01A-21R-A14L-13,Primary Tumor
TCGA-D8-A1Y1-01A-21D-A14N-05,Primary Tumor
TCGA-D8-A1Y1-01A-21D-A14J-01,Primary Tumor
TCGA-D8-A1Y1-01A-21D-A14I-02,Primary Tumor
TCGA-D8-A1Y1-10A-01D-A14J-01,Blood Derived Normal
TCGA-D8-A1Y1-10A-01D-A14I-02,Blood Derived Normal
TCGA-D8-A1Y1-10A-01W-A16I-09,Blood Derived Normal
TCGA-D8-A1Y1-10A-01D-A14K-09,Blood Derived Normal
TCGA-BH-A0DX-01A-11W-A12T-09,Primary Tumor
TCGA-BH-A0DX-01A-11D-A111-01,Primary Tumor
TCGA-BH-A0DX-01A-11R-A114-13,Primary Tumor
TCGA-BH-A0DX-01A-11D-A10X-02,Primary Tumor
TCGA-BH-A0DX-01A-11D-A112-05,Primary Tumor
TCGA-BH-A0DX-01A-11R-A115-07,Primary Tumor
TCGA-BH-A0DX-01A-11D-A10Y-09,Primary Tumor
TCGA-BH-A0DX-10A-02D-A113-01,Blood Derived Normal
TCGA-BH-A0DX-10A-02D-A110-09,Blood Derived Normal
TCGA-BH-A0DX-10A-02W-A12U-09,Blood Derived Normal
TCGA-BH-A0DX-10A-02D-A10Z-02,Blood Derived Normal
TCGA-OL-A5DA-01A-11R-A27Q-07,Primary Tumor
TCGA-OL-A5DA-01A-11W-A29A-09,Primary Tumor
TCGA-OL-A5DA-01A-11R-A27U-13,Primary Tumor
TCGA-OL-A5DA-01A-11D-A27O-01,Primary Tumor
TCGA-OL-A5DA-01A-11D-A27P-09,Primary Tumor
TCGA-OL-A5DA-01A-11D-A27Y-05,Primary Tumor
TCGA-OL-A5DA-10A-01D-A27P-09,Blood Derived Normal
TCGA-OL-A5DA-10A-01D-A27O-01,Blood Derived Normal
TCGA-OL-A5DA-10A-01W-A29A-09,Blood Derived Normal
TCGA-LL-A73Z-01A-11W-A35X-09,Primary Tumor
TCGA-LL-A73Z-01A-11D-A32I-09,Primary Tumor
TCGA-LL-A73Z-01A-11R-A32P-07,Primary Tumor
TCGA-LL-A73Z-01A-11D-A32T-05,Primary Tumor
TCGA-LL-A73Z-01A-11D-A32H-01,Primary Tumor
TCGA-LL-A73Z-01A-11R-A32K-13,Primary Tumor
TCGA-LL-A73Z-10B-01W-A35X-09,Blood Derived Normal
TCGA-LL-A73Z-10B-01D-A32H-01,Blood Derived Normal
TCGA-LL-A73Z-10B-01D-A32I-09,Blood Derived Normal
TCGA-AC-A3TN-10A-01D-A22A-09,Blood Derived Normal
TCGA-AC-A3TN-10A-01D-A229-01,Blood Derived Normal
TCGA-AC-A3TN-10A-01W-A235-09,Blood Derived Normal
TCGA-AC-A3TN-01A-11R-A22K-07,Primary Tumor
TCGA-AC-A3TN-01A-11R-A22I-13,Primary Tumor
TCGA-AC-A3TN-01A-11D-A228-09,Primary Tumor
TCGA-AC-A3TN-01A-11D-A227-01,Primary Tumor
TCGA-AC-A3TN-01A-11D-A22B-05,Primary Tumor
TCGA-AC-A3TN-01A-11W-A234-09,Primary Tumor
TCGA-B6-A0IQ-01A-11D-A032-05,Primary Tumor
TCGA-B6-A0IQ-01A-11D-A033-02,Primary Tumor
TCGA-B6-A0IQ-01A-11X-A048-08,Primary Tumor
TCGA-B6-A0IQ-01A-11R-A035-13,Primary Tumor
TCGA-B6-A0IQ-01A-11D-A044-08,Primary Tumor
TCGA-B6-A0IQ-01A-11W-A050-09,Primary Tumor
TCGA-B6-A0IQ-01A-11X-A049-09,Primary Tumor
TCGA-B6-A0IQ-01A-11R-A034-07,Primary Tumor
TCGA-B6-A0IQ-01A-11D-A036-01,Primary Tumor
TCGA-B6-A0IQ-01A-11D-A128-09,Primary Tumor
TCGA-B6-A0IQ-01A-11D-A045-09,Primary Tumor
TCGA-B6-A0IQ-01A-11W-A051-08,Primary Tumor
TCGA-B6-A0IQ-10A-01D-A047-09,Blood Derived Normal
TCGA-B6-A0IQ-10A-01D-A031-02,Blood Derived Normal
TCGA-B6-A0IQ-10A-01D-A046-08,Blood Derived Normal
TCGA-B6-A0IQ-10A-01X-A052-08,Blood Derived Normal
TCGA-B6-A0IQ-10A-01D-A037-01,Blood Derived Normal
TCGA-B6-A0IQ-10A-01W-A053-08,Blood Derived Normal
TCGA-B6-A0IQ-10A-01D-A128-09,Blood Derived Normal
TCGA-B6-A0IQ-10A-01W-A055-09,Blood Derived Normal
TCGA-B6-A0IQ-10A-01X-A054-09,Blood Derived Normal
TCGA-A7-A0CH-11A-32R-A089-07,Solid Tissue Normal
TCGA-A7-A0CH-11A-32D-A10E-09,Solid Tissue Normal
TCGA-A7-A0CH-11A-32D-A10Q-05,Solid Tissue Normal
TCGA-A7-A0CH-11A-32W-A10F-09,Solid Tissue Normal
TCGA-A7-A0CH-11A-32D-A093-05,Solid Tissue Normal
TCGA-A7-A0CH-11A-32D-A092-01,Solid Tissue Normal
TCGA-A7-A0CH-11A-32X-A10F-09,Solid Tissue Normal
TCGA-A7-A0CH-01A-21D-A016-08,Primary Tumor
TCGA-A7-A0CH-01A-21R-A00Z-07,Primary Tumor
TCGA-A7-A0CH-01A-21X-A024-08,Primary Tumor
TCGA-A7-A0CH-01A-21X-A023-09,Primary Tumor
TCGA-A7-A0CH-01A-21W-A019-09,Primary Tumor
TCGA-A7-A0CH-01A-21D-A011-01,Primary Tumor
TCGA-A7-A0CH-01A-21D-A00Y-05,Primary Tumor
TCGA-A7-A0CH-01A-21R-A010-13,Primary Tumor
TCGA-A7-A0CH-01A-21W-A020-08,Primary Tumor
TCGA-A7-A0CH-01A-21D-A015-09,Primary Tumor
TCGA-A7-A0CH-01A-21D-A068-02,Primary Tumor
TCGA-A7-A0CH-01A-21R-A038-13,Primary Tumor
TCGA-A7-A0CH-10A-01X-A026-08,Blood Derived Normal
TCGA-A7-A0CH-10A-01D-A017-09,Blood Derived Normal
TCGA-A7-A0CH-10A-01X-A025-09,Blood Derived Normal
TCGA-A7-A0CH-10A-01W-A021-09,Blood Derived Normal
TCGA-A7-A0CH-10A-01D-A018-08,Blood Derived Normal
TCGA-A7-A0CH-10A-01D-A069-02,Blood Derived Normal
TCGA-A7-A0CH-10A-01D-A012-01,Blood Derived Normal
TCGA-A7-A0CH-10A-01W-A022-08,Blood Derived Normal
TCGA-A2-A0D3-10A-01D-A110-09,Blood Derived Normal
TCGA-A2-A0D3-10A-01D-A10Z-02,Blood Derived Normal
TCGA-A2-A0D3-10A-01D-A113-01,Blood Derived Normal
TCGA-A2-A0D3-10A-01W-A12U-09,Blood Derived Normal
TCGA-A2-A0D3-01A-11R-A114-13,Primary Tumor
TCGA-A2-A0D3-01A-11D-A112-05,Primary Tumor
TCGA-A2-A0D3-01A-11D-A10X-02,Primary Tumor
TCGA-A2-A0D3-01A-11W-A12T-09,Primary Tumor
TCGA-A2-A0D3-01A-11D-A10Y-09,Primary Tumor
TCGA-A2-A0D3-01A-11D-A111-01,Primary Tumor
TCGA-A2-A0D3-01A-11R-A115-07,Primary Tumor
TCGA-E2-A1LE-11A-23D-A19Y-09,Solid Tissue Normal
TCGA-E2-A1LE-11A-23D-A19X-01,Solid Tissue Normal
TCGA-E2-A1LE-11A-23W-A216-09,Solid Tissue Normal
TCGA-E2-A1LE-01A-12D-A19Y-09,Primary Tumor
TCGA-E2-A1LE-01A-12W-A216-09,Primary Tumor
TCGA-E2-A1LE-01A-12D-A19Z-05,Primary Tumor
TCGA-E2-A1LE-01A-12D-A19X-01,Primary Tumor
TCGA-E2-A1LE-01A-12R-A19W-07,Primary Tumor
TCGA-E2-A1LE-01A-12R-A19V-13,Primary Tumor
TCGA-AR-A24H-01A-11D-A166-01,Primary Tumor
TCGA-AR-A24H-01A-11W-A184-09,Primary Tumor
TCGA-AR-A24H-01A-11R-A169-07,Primary Tumor
TCGA-AR-A24H-01A-11D-A165-02,Primary Tumor
TCGA-AR-A24H-01A-11D-A16A-05,Primary Tumor
TCGA-AR-A24H-01A-11D-A167-09,Primary Tumor
TCGA-AR-A24H-01A-11R-A168-13,Primary Tumor
TCGA-AR-A24H-10A-01W-A184-09,Blood Derived Normal
TCGA-AR-A24H-10A-01D-A167-09,Blood Derived Normal
TCGA-AR-A24H-10A-01D-A166-01,Blood Derived Normal
TCGA-AR-A24H-10A-01D-A165-02,Blood Derived Normal
TCGA-B6-A0IE-01A-11D-A044-08,Primary Tumor
TCGA-B6-A0IE-01A-11X-A048-08,Primary Tumor
TCGA-B6-A0IE-01A-11X-A049-09,Primary Tumor
TCGA-B6-A0IE-01A-11R-A034-07,Primary Tumor
TCGA-B6-A0IE-01A-11D-A032-05,Primary Tumor
TCGA-B6-A0IE-01A-11D-A033-02,Primary Tumor
TCGA-B6-A0IE-01A-11W-A050-09,Primary Tumor
TCGA-B6-A0IE-01A-11R-A035-13,Primary Tumor
TCGA-B6-A0IE-01A-11D-A036-01,Primary Tumor
TCGA-B6-A0IE-01A-11W-A051-08,Primary Tumor
TCGA-B6-A0IE-01A-11D-A045-09,Primary Tumor
TCGA-B6-A0IE-10A-01D-A047-09,Blood Derived Normal
TCGA-B6-A0IE-10A-01W-A053-08,Blood Derived Normal
TCGA-B6-A0IE-10A-01X-A052-08,Blood Derived Normal
TCGA-B6-A0IE-10A-01D-A031-02,Blood Derived Normal
TCGA-B6-A0IE-10A-01D-A046-08,Blood Derived Normal
TCGA-B6-A0IE-10A-01X-A054-09,Blood Derived Normal
TCGA-B6-A0IE-10A-01D-A037-01,Blood Derived Normal
TCGA-B6-A0IE-10A-01W-A055-09,Blood Derived Normal
TCGA-C8-A12M-01A-11R-A114-13,Primary Tumor
TCGA-C8-A12M-01A-11D-A112-05,Primary Tumor
TCGA-C8-A12M-01A-11D-A10Y-09,Primary Tumor
TCGA-C8-A12M-01A-11D-A111-01,Primary Tumor
TCGA-C8-A12M-01A-11R-A115-07,Primary Tumor
TCGA-C8-A12M-01A-11D-A10X-02,Primary Tumor
TCGA-C8-A12M-01A-11D-A135-09,Primary Tumor
TCGA-C8-A12M-01A-11W-A12T-09,Primary Tumor
TCGA-C8-A12M-10A-01W-A12U-09,Blood Derived Normal
TCGA-C8-A12M-10A-01D-A113-01,Blood Derived Normal
TCGA-C8-A12M-10A-01D-A10Z-02,Blood Derived Normal
TCGA-C8-A12M-10A-01D-A110-09,Blood Derived Normal
TCGA-AR-A2LR-10A-01D-A18N-01,Blood Derived Normal
TCGA-AR-A2LR-10A-01W-A19U-09,Blood Derived Normal
TCGA-AR-A2LR-10A-01D-A18P-09,Blood Derived Normal
TCGA-AR-A2LR-01A-12D-A18O-05,Primary Tumor
TCGA-AR-A2LR-01A-12D-A18N-01,Primary Tumor
TCGA-AR-A2LR-01A-12D-A18P-09,Primary Tumor
TCGA-AR-A2LR-01A-12R-A18L-13,Primary Tumor
TCGA-AR-A2LR-01A-12R-A18M-07,Primary Tumor
TCGA-AR-A2LR-01A-12W-A19U-09,Primary Tumor
TCGA-OL-A5RZ-10A-01D-A28E-09,Blood Derived Normal
TCGA-OL-A5RZ-10A-01W-A30S-09,Blood Derived Normal
TCGA-OL-A5RZ-10A-01D-A28D-01,Blood Derived Normal
TCGA-OL-A5RZ-01A-11R-A28I-13,Primary Tumor
TCGA-OL-A5RZ-01A-11R-A28M-07,Primary Tumor
TCGA-OL-A5RZ-01A-11W-A30R-09,Primary Tumor
TCGA-OL-A5RZ-01A-11D-A28C-05,Primary Tumor
TCGA-OL-A5RZ-01A-11D-A28A-01,Primary Tumor
TCGA-OL-A5RZ-01A-11D-A28B-09,Primary Tumor
TCGA-AR-A1AU-10A-01W-A14O-09,Blood Derived Normal
TCGA-AR-A1AU-10A-01D-A12N-01,Blood Derived Normal
TCGA-AR-A1AU-10A-01D-A12M-02,Blood Derived Normal
TCGA-AR-A1AU-10A-01D-A12Q-09,Blood Derived Normal
TCGA-AR-A1AU-01A-11W-A14O-09,Primary Tumor
TCGA-AR-A1AU-01A-11R-A12P-07,Primary Tumor
TCGA-AR-A1AU-01A-11R-A12O-13,Primary Tumor
TCGA-AR-A1AU-01A-11D-A12M-02,Primary Tumor
TCGA-AR-A1AU-01A-11D-A12N-01,Primary Tumor
TCGA-AR-A1AU-01A-11D-A12R-05,Primary Tumor
TCGA-AR-A1AU-01A-11D-A12Q-09,Primary Tumor
TCGA-BH-A1FG-01A-11R-A13Q-07,Primary Tumor
TCGA-BH-A1FG-01A-11D-A17G-09,Primary Tumor
TCGA-BH-A1FG-01A-11D-A13J-01,Primary Tumor
TCGA-BH-A1FG-01A-11W-A14Q-09,Primary Tumor
TCGA-BH-A1FG-01A-11R-A13P-13,Primary Tumor
TCGA-BH-A1FG-01A-11D-A13L-09,Primary Tumor
TCGA-BH-A1FG-01A-11D-A13I-02,Primary Tumor
TCGA-BH-A1FG-01A-11D-A13K-05,Primary Tumor
TCGA-BH-A1FG-11B-12D-A13O-09,Solid Tissue Normal
TCGA-BH-A1FG-11B-12D-A13M-02,Solid Tissue Normal
TCGA-BH-A1FG-11B-12R-A13Q-07,Solid Tissue Normal
TCGA-BH-A1FG-11B-12D-A13N-01,Solid Tissue Normal
TCGA-BH-A1FG-11B-12W-A14R-09,Solid Tissue Normal
TCGA-BH-A1FG-11B-12D-A13T-05,Solid Tissue Normal
TCGA-BH-A1FG-11B-12R-A13P-13,Solid Tissue Normal
TCGA-A8-A099-01A-11W-A019-09,Primary Tumor
TCGA-A8-A099-01A-11X-A023-09,Primary Tumor
TCGA-A8-A099-01A-11R-A010-13,Primary Tumor
TCGA-A8-A099-01A-11D-A015-09,Primary Tumor
TCGA-A8-A099-01A-11X-A024-08,Primary Tumor
TCGA-A8-A099-01A-11D-A016-08,Primary Tumor
TCGA-A8-A099-01A-11D-A068-02,Primary Tumor
TCGA-A8-A099-01A-11D-A011-01,Primary Tumor
TCGA-A8-A099-01A-11D-A00Y-05,Primary Tumor
TCGA-A8-A099-01A-11W-A020-08,Primary Tumor
TCGA-A8-A099-01A-11R-A00Z-07,Primary Tumor
TCGA-A8-A099-10A-01X-A026-08,Blood Derived Normal
TCGA-A8-A099-10A-01D-A069-02,Blood Derived Normal
TCGA-A8-A099-10A-01D-A012-01,Blood Derived Normal
TCGA-A8-A099-10A-01W-A022-08,Blood Derived Normal
TCGA-A8-A099-10A-01D-A017-09,Blood Derived Normal
TCGA-A8-A099-10A-01D-A018-08,Blood Derived Normal
TCGA-A8-A099-10A-01X-A025-09,Blood Derived Normal
TCGA-A8-A099-10A-01W-A021-09,Blood Derived Normal
TCGA-E9-A1RH-01A-21D-A166-01,Primary Tumor
TCGA-E9-A1RH-01A-21D-A16A-05,Primary Tumor
TCGA-E9-A1RH-01A-21R-A169-07,Primary Tumor
TCGA-E9-A1RH-01A-21R-A168-13,Primary Tumor
TCGA-E9-A1RH-01A-21W-A185-09,Primary Tumor
TCGA-E9-A1RH-01A-21D-A165-02,Primary Tumor
TCGA-E9-A1RH-01A-21D-A167-09,Primary Tumor
TCGA-E9-A1RH-11A-34R-A169-07,Solid Tissue Normal
TCGA-E9-A1RH-11A-34R-A168-13,Solid Tissue Normal
TCGA-E9-A1RH-11A-34D-A16A-05,Solid Tissue Normal
TCGA-E9-A1RH-10A-01D-A166-01,Blood Derived Normal
TCGA-E9-A1RH-10A-01D-A165-02,Blood Derived Normal
TCGA-E9-A1RH-10A-01W-A185-09,Blood Derived Normal
TCGA-E9-A1RH-10A-01D-A167-09,Blood Derived Normal
TCGA-AR-A24O-01A-11D-A167-09,Primary Tumor
TCGA-AR-A24O-01A-11D-A16A-05,Primary Tumor
TCGA-AR-A24O-01A-11D-A166-01,Primary Tumor
TCGA-AR-A24O-01A-11R-A169-07,Primary Tumor
TCGA-AR-A24O-01A-11W-A184-09,Primary Tumor
TCGA-AR-A24O-01A-11D-A165-02,Primary Tumor
TCGA-AR-A24O-01A-11R-A168-13,Primary Tumor
TCGA-AR-A24O-10A-01D-A165-02,Blood Derived Normal
TCGA-AR-A24O-10A-01W-A184-09,Blood Derived Normal
TCGA-AR-A24O-10A-01D-A166-01,Blood Derived Normal
TCGA-AR-A24O-10A-01D-A167-09,Blood Derived Normal
TCGA-AQ-A04L-01B-21R-A10I-13,Primary Tumor
TCGA-AQ-A04L-01B-21R-A10J-07,Primary Tumor
TCGA-AQ-A04L-01B-21D-A10K-02,Primary Tumor
TCGA-AQ-A04L-01B-21D-A10N-05,Primary Tumor
TCGA-AQ-A04L-01B-21D-A10L-01,Primary Tumor
TCGA-AQ-A04L-01B-21W-A124-09,Primary Tumor
TCGA-AQ-A04L-01B-21D-A10M-09,Primary Tumor
TCGA-AQ-A04L-10A-01W-A124-09,Blood Derived Normal
TCGA-AQ-A04L-10A-01D-A10L-01,Blood Derived Normal
TCGA-AQ-A04L-10A-01D-A10K-02,Blood Derived Normal
TCGA-AQ-A04L-10A-01D-A12J-09,Blood Derived Normal
TCGA-AQ-A04L-10A-01D-A10M-09,Blood Derived Normal
TCGA-EW-A1PB-10A-01D-A142-09,Blood Derived Normal
TCGA-EW-A1PB-10A-01W-A187-09,Blood Derived Normal
TCGA-EW-A1PB-10A-01D-A140-02,Blood Derived Normal
TCGA-EW-A1PB-10A-01D-A141-01,Blood Derived Normal
TCGA-EW-A1PB-01A-11D-A314-09,Primary Tumor
TCGA-EW-A1PB-01A-11W-A187-09,Primary Tumor
TCGA-EW-A1PB-01A-11D-A141-01,Primary Tumor
TCGA-EW-A1PB-01A-11D-A140-02,Primary Tumor
TCGA-EW-A1PB-01A-11D-A145-05,Primary Tumor
TCGA-EW-A1PB-01A-11D-A142-09,Primary Tumor
TCGA-EW-A1PB-01A-11R-A143-13,Primary Tumor
TCGA-EW-A1PB-01A-11R-A144-07,Primary Tumor
TCGA-E2-A14W-10A-01D-A129-02,Blood Derived Normal
TCGA-E2-A14W-10A-01D-A12A-01,Blood Derived Normal
TCGA-E2-A14W-10A-01W-A12S-09,Blood Derived Normal
TCGA-E2-A14W-10A-01D-A12B-09,Blood Derived Normal
TCGA-E2-A14W-01A-11D-A12B-09,Primary Tumor
TCGA-E2-A14W-01A-11D-A129-02,Primary Tumor
TCGA-E2-A14W-01A-11R-A12C-13,Primary Tumor
TCGA-E2-A14W-01A-11W-A12S-09,Primary Tumor
TCGA-E2-A14W-01A-11R-A12D-07,Primary Tumor
TCGA-E2-A14W-01A-11D-A12E-05,Primary Tumor
TCGA-E2-A14W-01A-11D-A12A-01,Primary Tumor
TCGA-D8-A1XG-01A-11R-A14D-07,Primary Tumor
TCGA-D8-A1XG-01A-11R-A14C-13,Primary Tumor
TCGA-D8-A1XG-01A-11D-A14E-02,Primary Tumor
TCGA-D8-A1XG-01A-11W-A16H-09,Primary Tumor
TCGA-D8-A1XG-01A-11D-A14G-09,Primary Tumor
TCGA-D8-A1XG-01A-11D-A14H-05,Primary Tumor
TCGA-D8-A1XG-01A-11D-A14F-01,Primary Tumor
TCGA-D8-A1XG-10A-01W-A16H-09,Blood Derived Normal
TCGA-D8-A1XG-10A-01D-A14F-01,Blood Derived Normal
TCGA-D8-A1XG-10A-01D-A14E-02,Blood Derived Normal
TCGA-D8-A1XG-10A-01D-A14G-09,Blood Derived Normal
TCGA-EW-A6SB-01A-12D-A32H-01,Primary Tumor
TCGA-EW-A6SB-01A-12D-A32T-05,Primary Tumor
TCGA-EW-A6SB-01A-12D-A32I-09,Primary Tumor
TCGA-EW-A6SB-01A-12W-A35X-09,Primary Tumor
TCGA-EW-A6SB-01A-12R-A32K-13,Primary Tumor
TCGA-EW-A6SB-01A-12R-A32P-07,Primary Tumor
TCGA-EW-A6SB-10A-01D-A32I-09,Blood Derived Normal
TCGA-EW-A6SB-10A-01D-A32H-01,Blood Derived Normal
TCGA-EW-A6SB-10A-01W-A35X-09,Blood Derived Normal
TCGA-E2-A3DX-10A-01W-A21H-09,Blood Derived Normal
TCGA-E2-A3DX-10A-01D-A20S-09,Blood Derived Normal
TCGA-E2-A3DX-10A-01D-A20R-01,Blood Derived Normal
TCGA-E2-A3DX-01A-21W-A21H-09,Primary Tumor
TCGA-E2-A3DX-01A-21D-A20S-09,Primary Tumor
TCGA-E2-A3DX-01A-21D-A212-05,Primary Tumor
TCGA-E2-A3DX-01A-21D-A20R-01,Primary Tumor
TCGA-E2-A3DX-01A-21R-A214-13,Primary Tumor
TCGA-E2-A3DX-01A-21R-A213-07,Primary Tumor
TCGA-A8-A06Z-01A-11X-A023-09,Primary Tumor
TCGA-A8-A06Z-01A-11W-A019-09,Primary Tumor
TCGA-A8-A06Z-01A-11X-A024-08,Primary Tumor
TCGA-A8-A06Z-01A-11W-A020-08,Primary Tumor
TCGA-A8-A06Z-01A-11R-A00Z-07,Primary Tumor
TCGA-A8-A06Z-01A-11R-A010-13,Primary Tumor
TCGA-A8-A06Z-01A-11D-A00Y-05,Primary Tumor
TCGA-A8-A06Z-01A-11D-A015-09,Primary Tumor
TCGA-A8-A06Z-01A-11D-A016-08,Primary Tumor
TCGA-A8-A06Z-01A-11D-A011-01,Primary Tumor
TCGA-A8-A06Z-01A-11D-A068-02,Primary Tumor
TCGA-A8-A06Z-10A-01D-A018-08,Blood Derived Normal
TCGA-A8-A06Z-10A-01D-A012-01,Blood Derived Normal
TCGA-A8-A06Z-10A-01W-A021-09,Blood Derived Normal
TCGA-A8-A06Z-10A-01X-A026-08,Blood Derived Normal
TCGA-A8-A06Z-10A-01X-A025-09,Blood Derived Normal
TCGA-A8-A06Z-10A-01D-A017-09,Blood Derived Normal
TCGA-A8-A06Z-10A-01D-A069-02,Blood Derived Normal
TCGA-A8-A06Z-10A-01W-A022-08,Blood Derived Normal
TCGA-E9-A228-10A-01W-A16L-09,Blood Derived Normal
